ID,label
ID_89CBE4,0
ID_9P9BVI,0
ID_KGCTTD,0
ID_P0ZBZW,0
ID_RBNNC4,0
ID_Z8HTPW,0
ID_IO7C6D,1
ID_GW100C,0
ID_MRTV3A,0
ID_QN2Y4G,0
ID_QDXKFD,0
ID_4UDU11,1
ID_1TGR7H,0
ID_RN5T7L,0
ID_V7XC0A,0
ID_P28A44,0
ID_0QQTCM,0
ID_3QAPWO,0
ID_FSPSQ4,0
ID_NRY242,0
ID_1LAPDW,0
ID_GQ1SKJ,0
ID_LYTZC1,0
ID_OYZQCC,0
ID_30ND62,0
ID_5B2Q7W,0
ID_7PZ6WR,0
ID_Y994JU,0
ID_BF9W67,0
ID_TDZ35E,0
ID_VRZDI2,0
ID_I2R9SL,0
ID_RH30Z6,0
ID_MIAQNM,0
ID_BHIUM7,1
ID_BHJGQN,0
ID_IFXH3F,0
ID_NJ69O3,0
ID_K428U7,0
ID_EXI18X,0
ID_Z71NNJ,0
ID_7DKUKN,0
ID_GRQOW8,1
ID_66CART,0
ID_7MZJKF,0
ID_XYDTCO,0
ID_R51E1J,0
ID_MH9SWL,0
ID_GYWZ84,0
ID_5QQQOE,0
ID_6N58MA,0
ID_DWSNCO,0
ID_FP1RZ2,0
ID_GZCNV9,0
ID_DOB0WE,0
ID_O56G0Y,0
ID_HMSG74,0
ID_PKOPJL,0
ID_MBZSM0,0
ID_14UTV6,1
ID_OQWEX8,0
ID_E7K9AW,0
ID_4QY3K2,1
ID_NPCAPJ,1
ID_Z3YQSV,0
ID_Z05Q86,0
ID_HOSKAM,1
ID_LSWJRN,0
ID_WZ6IUV,1
ID_NF0ISJ,0
ID_8A4ZYX,0
ID_5J05S6,0
ID_P87E0W,0
ID_8UU11V,0
ID_UQQUS4,0
ID_D14814,0
ID_MWU0VE,0
ID_ASVVDB,0
ID_ZSHE65,1
ID_9ZGRIZ,0
ID_TN22J5,0
ID_CBVSC5,0
ID_JEBEFU,0
ID_13P4I3,1
ID_98XQW5,0
ID_NYSH0C,0
ID_FQROYW,0
ID_ASOAJ6,1
ID_EIC1T4,0
ID_U9QN2D,1
ID_53YYKU,0
ID_90VBRT,0
ID_Q2I36L,0
ID_QT03VD,0
ID_FSHGDV,1
ID_48X8JT,0
ID_5RMXS2,0
ID_ML2Z5K,0
ID_TW5DWE,1
ID_85AGKR,0
ID_BI810F,0
ID_VJAB1T,0
ID_FFMBFC,0
ID_Q3HTFK,0
ID_S2SVW6,1
ID_U8JFTX,0
ID_J59GIH,0
ID_VX3T4P,0
ID_9FCBEA,0
ID_0MNUGS,0
ID_XYPU7M,1
ID_J36HOA,1
ID_JXQUYT,0
ID_S4H64A,0
ID_S292BI,0
ID_HBVRHZ,0
ID_4JKP8C,0
ID_W7LWSO,0
ID_1EI0YE,0
ID_QSCB2B,0
ID_WX6PTO,0
ID_APX41S,0
ID_NS25IR,0
ID_SZWEV6,0
ID_C5YMPK,0
ID_4UYTOX,0
ID_ZYHSU7,0
ID_ABQT6Z,0
ID_NZWA00,0
ID_F4IR2J,0
ID_ZGVTSN,0
ID_843S1G,1
ID_3P90AX,0
ID_XE64Z6,0
ID_E7K8QX,0
ID_O8Y927,0
ID_UCFQIF,0
ID_7KRJ54,0
ID_AR8SOK,0
ID_TPN3KQ,0
ID_KDV0XZ,0
ID_GXPIB6,1
ID_MT386H,0
ID_7AAYR0,1
ID_AUG1HJ,0
ID_0KJBUI,0
ID_S93KF5,0
ID_OUSOO1,0
ID_28Q2FB,0
ID_83JZJZ,0
ID_W2LJ51,0
ID_D5T11C,0
ID_NL74ID,0
ID_2WPPCC,0
ID_ANVTMX,0
ID_HLLUPF,1
ID_7V2ZDV,0
ID_6ZGG23,0
ID_S8W44W,0
ID_DX6D1X,0
ID_OEN7K7,1
ID_J9WS4X,0
ID_A8ZZG4,1
ID_FPALGK,0
ID_SVRM42,0
ID_0T1SBA,1
ID_0EIDAW,0
ID_SXTVNR,1
ID_DMZT7A,0
ID_8ULB0K,0
ID_PGDN4L,1
ID_U3RIDQ,0
ID_LT8VIT,0
ID_HI7NSD,1
ID_15F6H8,0
ID_B42XT2,0
ID_6J64YG,0
ID_YBZ0V8,0
ID_V5TQH8,0
ID_HDJ2J3,0
ID_JQH5DO,0
ID_QUVHJ4,0
ID_LJ41PH,1
ID_S7A0OG,0
ID_OFIEQG,0
ID_PUJXBQ,1
ID_YXT9CZ,0
ID_GSDO3H,0
ID_4YVOXZ,0
ID_R5C2YP,0
ID_529LRJ,1
ID_KZJGYY,0
ID_SHKWRM,0
ID_449SNZ,0
ID_Y356MZ,0
ID_1IWIPQ,0
ID_EV4890,0
ID_VNN3FM,0
ID_O0XMJV,0
ID_646P9O,0
ID_T84LO7,0
ID_7MQSRT,0
ID_U2ANA9,0
ID_SPXMZF,0
ID_PHY1DU,0
ID_58P6AF,0
ID_KD348U,0
ID_ZBJ9IZ,0
ID_CKLO7P,1
ID_WII8X7,1
ID_RXBB3X,0
ID_OY2063,0
ID_CEIBXL,0
ID_7EH7SK,1
ID_9EXHN9,0
ID_YC59K3,0
ID_Q148W9,0
ID_MJY9IN,0
ID_1DPNW7,0
ID_87ITXS,0
ID_NWUQIA,0
ID_46FFLF,0
ID_L9L53P,1
ID_H8JUX0,0
ID_TG0MR3,0
ID_F4U8ES,0
ID_T18ZOV,0
ID_1JM3X1,0
ID_8SO1RM,1
ID_FJF2U7,0
ID_LQXKHY,0
ID_54KU0B,0
ID_FAGFTA,0
ID_FV7067,0
ID_542QXW,0
ID_ALKQWV,0
ID_QJGJ6B,0
ID_J5WWTT,0
ID_93EZBL,0
ID_8WJTAH,1
ID_DJHSSB,0
ID_1FW579,0
ID_GY3DJG,1
ID_AVFGQG,0
ID_SV8BXM,0
ID_U5NU3O,0
ID_EF0EYU,0
ID_FERUQ6,1
ID_YBYD8X,0
ID_A87CEL,0
ID_F78M4P,1
ID_QUBTH2,0
ID_KIZKMV,0
ID_DXMTLW,0
ID_8TDK6L,1
ID_QNEE09,0
ID_V1EMKN,1
ID_BQG14J,1
ID_F1OXNQ,0
ID_PDLOD3,0
ID_093HJ3,0
ID_WO2XZW,0
ID_533Z03,0
ID_EZ9I39,0
ID_EF38JH,1
ID_7ZPEVS,0
ID_5JEIBY,0
ID_22CXGU,0
ID_7CQNR0,0
ID_JBMJSB,0
ID_WTZHXW,0
ID_FWT4FW,0
ID_NUEYO4,0
ID_3OP19Z,0
ID_8SMQ5M,0
ID_MA3JK1,0
ID_3AMX5Z,0
ID_VWKLH0,0
ID_H9XBJY,0
ID_54KAI4,1
ID_VP6DXU,1
ID_9YCPCH,0
ID_Q9IP1V,0
ID_99GG2C,0
ID_85UBO4,0
ID_JV9IWJ,0
ID_TLJ6W1,0
ID_34A4A8,1
ID_Y44WXP,0
ID_D6A107,1
ID_ZX5JSW,0
ID_XWNHHD,0
ID_DBK0ZI,0
ID_V2H7ML,1
ID_HO4UYF,0
ID_SRMNCT,0
ID_THDZPC,0
ID_F29O4S,1
ID_CAKGF8,0
ID_5Y61UO,0
ID_V4IMQ4,0
ID_PYZGKC,0
ID_C3M4L1,1
ID_S1JEDL,0
ID_W9VODR,0
ID_C3DJ3X,0
ID_QG51PN,0
ID_ZH2DFU,0
ID_SGXWC1,0
ID_0WJZL7,0
ID_S40GIF,1
ID_T0G12K,0
ID_P24BO5,1
ID_X71014,0
ID_M890LV,0
ID_EJSPZ2,0
ID_42WG2Y,0
ID_685UQW,1
ID_GTMCH2,0
ID_8F72SH,1
ID_51XU5L,0
ID_NTLMH5,0
ID_F948G2,0
ID_G7AK2S,0
ID_JDT5MB,0
ID_ELGMO7,0
ID_0P47US,0
ID_II5XRM,0
ID_P17W68,0
ID_VM1MZG,0
ID_TC5FMV,0
ID_150ON4,0
ID_VSJ65C,1
ID_OOV7BP,1
ID_ZJ46YR,0
ID_0M4X08,0
ID_8KPP22,1
ID_MHU5LH,0
ID_2OGQO7,0
ID_0R65G5,0
ID_5Z39ZS,1
ID_XQ4WX7,0
ID_EZVBAZ,0
ID_B6Z4H2,0
ID_QRUBWF,0
ID_40WQ3O,0
ID_WKEAZ6,0
ID_9Z79I7,1
ID_2A5J4D,0
ID_CPQBKY,0
ID_TH47GA,1
ID_N597KG,0
ID_I66N37,0
ID_FO3R4N,0
ID_9E6204,0
ID_VC5M7Z,0
ID_VSRGQL,0
ID_DRFXRI,0
ID_9S8Y9Z,0
ID_2E4UZA,0
ID_SS1SZX,0
ID_DTTTHP,0
ID_EVC1AI,0
ID_BUVFWD,0
ID_IQECX7,0
ID_BAPPC4,0
ID_6WY3T4,1
ID_YUTUBJ,0
ID_5SY0XD,1
ID_IAZTO8,1
ID_JKVCGS,0
ID_RI88R7,1
ID_T4WDBQ,0
ID_S0AAAV,0
ID_K2DCUK,1
ID_6E52YZ,0
ID_82UM5E,0
ID_55050C,0
ID_JN78VZ,0
ID_ORGFW7,0
ID_GYUL2I,0
ID_VM04D6,0
ID_5CUBYK,0
ID_1OI3MA,0
ID_N3INKV,0
ID_PX3ULT,0
ID_DA73VA,0
ID_2OQ2IZ,1
ID_5RMSFN,0
ID_PB6Y33,0
ID_V1KDI5,0
ID_WSK1AP,0
ID_GW1TD8,1
ID_M7TCGW,0
ID_LQ3LZT,1
ID_CYZDGO,0
ID_QS59KW,0
ID_06KXB1,0
ID_244IT6,1
ID_NFVL9J,0
ID_MF71TY,0
ID_35EZXP,0
ID_W1L6S1,0
ID_DFIBY7,0
ID_GHTB85,0
ID_5LXTUQ,0
ID_RRP8JH,0
ID_4X8331,1
ID_7H7GDH,0
ID_H12QP7,0
ID_LMPQNI,1
ID_6IF550,0
ID_1HSAJS,0
ID_VG9HX0,0
ID_7J2LOM,0
ID_DGEPEQ,1
ID_Y40XIK,0
ID_OSJG9M,0
ID_5QSJJY,0
ID_QJDARM,0
ID_KSOBEO,0
ID_OC4S2V,0
ID_SQF5S3,0
ID_2U0ARI,0
ID_5CD61W,0
ID_1NOT4A,0
ID_FLEWFL,0
ID_249J3A,1
ID_A6WB05,1
ID_RLFZXP,0
ID_EFY8BE,0
ID_NMX20U,0
ID_WOXBJP,0
ID_PSL6R1,0
ID_MRKP8E,0
ID_DX4A4U,0
ID_TSJTAX,0
ID_ZQXTQJ,0
ID_JV8M42,0
ID_LCS1VV,0
ID_D876IH,0
ID_BOVSP6,0
ID_DJUQC9,1
ID_LQAECQ,0
ID_JMLRCT,0
ID_4RBEDO,0
ID_SGX1M7,0
ID_61PABR,0
ID_QTPYWW,1
ID_20126L,1
ID_M5FS0Y,0
ID_HHPW7Q,1
ID_Q3VT0A,0
ID_QOPFIM,0
ID_GRBUY7,0
ID_0FH0RN,0
ID_7067MG,0
ID_V8WRTQ,0
ID_RC7UAH,0
ID_EYDSEZ,0
ID_QDNVL3,0
ID_8KMQSY,0
ID_B9VH5M,0
ID_TA9HQQ,0
ID_46357Z,0
ID_3KNRX5,0
ID_HI8UOO,0
ID_Q87FE7,0
ID_1XQ8NI,0
ID_7B8BDC,0
ID_2B0ER1,0
ID_4DHT1M,0
ID_2FOQ7N,0
ID_XO13Q1,0
ID_YC5YRY,0
ID_MRK2AY,0
ID_ZICE09,1
ID_3KFTH0,0
ID_J7NIE3,1
ID_6X4797,0
ID_PZ9R5I,1
ID_9S8EZI,0
ID_T2802K,0
ID_QZKZUI,1
ID_6TTHMK,0
ID_8BN7XT,0
ID_7IFOWI,0
ID_TEDTR5,0
ID_7D2UW1,1
ID_LYPTTT,0
ID_4N9JBV,0
ID_FVP5FD,0
ID_4LNOGG,0
ID_YDTOPJ,0
ID_0Z96GD,0
ID_R75CZI,1
ID_43CNYF,0
ID_NKVGI5,0
ID_Z6VCQN,0
ID_CTQ3PN,0
ID_ZK7HTW,0
ID_EWNQXX,1
ID_CE3WDP,0
ID_Y626D4,0
ID_OZ0UK8,0
ID_5T4UNE,0
ID_5NF5ZU,0
ID_YJLC31,0
ID_Z60IGN,0
ID_ATI28N,0
ID_RKNMQF,1
ID_10YPP4,0
ID_OCCNLO,0
ID_GN7OYD,0
ID_1P2RM9,0
ID_Y2XOK7,0
ID_9567F1,1
ID_SWRJII,1
ID_0XNWJ4,0
ID_LJYC9K,0
ID_EEOZ9Y,0
ID_OQJ1ZZ,0
ID_CXA3HH,0
ID_J9BB10,0
ID_QADUOD,0
ID_WL1B3B,0
ID_PJ8QFM,0
ID_9M88JU,0
ID_5POW9N,0
ID_FFT8ZW,0
ID_KW3MBI,0
ID_OVVECV,0
ID_WX515E,0
ID_SACO5K,0
ID_2JEOJG,0
ID_DDC1OC,0
ID_ZFUR6O,0
ID_MJ0F9T,1
ID_HAU695,1
ID_7KUOA2,1
ID_R0TVY8,0
ID_PNTIVZ,0
ID_875G0W,0
ID_EG9WK4,1
ID_E2G9ZO,0
ID_VFXTKH,0
ID_5B9SFI,0
ID_8HD4JT,0
ID_P7J3RW,0
ID_6N19Y4,0
ID_9IUQGX,0
ID_POZRG1,0
ID_XOU4NR,1
ID_RNQX9P,0
ID_40GV87,1
ID_NIWATW,0
ID_3IRGLG,1
ID_LVHOOC,0
ID_S2J0XN,0
ID_G2OBMM,0
ID_IWAUX4,0
ID_N276IF,0
ID_N7M8NG,1
ID_EKYJJJ,0
ID_1G68EV,0
ID_1KRUK3,0
ID_W7280F,0
ID_WAAZIR,0
ID_TPV0FC,1
ID_MJ5U9R,0
ID_8PVJIN,0
ID_ZJL7BH,0
ID_FTO1UB,0
ID_KXXIMV,0
ID_JX2CI4,0
ID_HL4580,0
ID_9KSSDP,0
ID_793E7K,0
ID_VKFCFL,0
ID_16343O,0
ID_UCOALP,0
ID_1A68I1,0
ID_I4CH7R,1
ID_JP795O,0
ID_YMCR6L,1
ID_C4S39T,0
ID_R5ZZ78,0
ID_0O6S21,0
ID_YVYTZ7,0
ID_2TS9U1,0
ID_ZBE28C,0
ID_LGZHC6,0
ID_3B1K1E,1
ID_G3O9YH,0
ID_H9ZCUG,0
ID_5E2HO9,0
ID_VAWSFH,0
ID_93PK03,1
ID_KRBS5I,0
ID_0812P3,0
ID_MARUB1,0
ID_ST2E5P,1
ID_IW8UZK,1
ID_U8G8RC,0
ID_A68Y25,1
ID_7PB4UD,1
ID_CODBFE,0
ID_0T43QW,1
ID_CJ46R7,0
ID_FT8X17,0
ID_KMWVZ6,0
ID_VN5D5R,0
ID_G97B0Q,0
ID_2GFQ61,1
ID_BGUT0R,0
ID_IH3ZQZ,0
ID_5LHDBR,0
ID_A548ID,1
ID_ODKFVC,0
ID_6MTDUZ,0
ID_DS5AI1,0
ID_HX6TTC,0
ID_EAEJ8U,0
ID_WIQ8TD,0
ID_JEZ37L,0
ID_2MQMRX,0
ID_UIQ1WG,1
ID_WRFLAG,0
ID_8K385W,0
ID_LBRH9I,1
ID_7VYQ83,0
ID_6XTGX2,0
ID_OCH16K,0
ID_548L7U,1
ID_RW40WS,1
ID_TW6515,0
ID_5L7P9Z,0
ID_DR4FF1,0
ID_H7RYWJ,0
ID_Y2DVVR,0
ID_NL2N7L,0
ID_NPDF9E,0
ID_6TLTT8,0
ID_AP8ZAR,0
ID_NJ0VRM,0
ID_2FXKX1,0
ID_C7Z47J,0
ID_CBA48B,1
ID_JEHFWJ,0
ID_VYIJ0T,0
ID_0ORGZK,1
ID_D23RNZ,0
ID_C7KLC9,0
ID_UY5Z7T,0
ID_681JPP,0
ID_Y56KW6,0
ID_AT4H2S,1
ID_NNBHGS,0
ID_XMTO8G,0
ID_JVAO0W,1
ID_O8LQ6T,0
ID_B8RT07,0
ID_97QFO3,0
ID_G0WAG4,0
ID_71F6DC,0
ID_W5NPPK,0
ID_IH0OF0,1
ID_7XK9K2,1
ID_901YAY,0
ID_44S6V7,0
ID_5BJUF7,0
ID_IIZLB6,0
ID_92PPDY,0
ID_ZJVLHQ,0
ID_XFLTZD,0
ID_357N6V,0
ID_U9RNA3,0
ID_NV6089,1
ID_JCVRZK,0
ID_6K3Q0P,0
ID_0UJ9YK,1
ID_BSICWS,0
ID_N6CC0U,0
ID_2U018X,0
ID_P6LGLU,1
ID_NMI1AV,0
ID_J0TZT9,1
ID_ME9HEU,0
ID_OOK5XG,0
ID_FANDMU,0
ID_YA9HFV,0
ID_86KXZ6,1
ID_YYCDJ6,0
ID_EQ2FI0,0
ID_4ZVXE8,0
ID_D3NI4K,0
ID_05BYJ0,1
ID_COVBK4,0
ID_DWQUOH,1
ID_C4F8TP,1
ID_6SKSGL,0
ID_BFTRUR,0
ID_GTWSFB,0
ID_J6QH11,0
ID_9T0ATL,0
ID_D4AKL4,0
ID_UD5ZO9,0
ID_43JTWR,0
ID_445F95,0
ID_IXEWGG,0
ID_ABCRQB,0
ID_KLIV4M,0
ID_2X6UD0,1
ID_3J7T0V,0
ID_48BXUX,0
ID_EJLWVI,0
ID_MCO5DJ,0
ID_4JMMID,0
ID_BPJZFN,1
ID_MPFKAD,0
ID_J34GA6,0
ID_WCYGD5,0
ID_RQPBS0,0
ID_3KSXSA,0
ID_V05MUZ,0
ID_EEARO5,0
ID_GL69BG,0
ID_7N722V,0
ID_KFOLUB,1
ID_45QWXE,0
ID_6H5L4Z,1
ID_IPMH9G,0
ID_94QOVY,0
ID_LD3W3V,0
ID_E3KWY8,0
ID_NA7RFA,1
ID_RAME66,0
ID_BL3QIG,0
ID_6ZO66U,0
ID_607UZH,0
ID_ISA2T9,0
ID_LZEC41,0
ID_F8TANB,0
ID_BF4VV7,0
ID_7RS5O1,0
ID_B8L6VM,1
ID_M3A0UJ,0
ID_YMARCC,0
ID_O3C6LW,0
ID_E528XV,1
ID_TJGDGB,1
ID_N6OKTG,0
ID_LAOT6Y,1
ID_T6VOCK,0
ID_5XNU0Q,0
ID_CHQUEK,0
ID_VOLI0U,0
ID_Y93QM8,1
ID_QGNSNA,0
ID_PNRNA0,1
ID_KHT1IR,0
ID_PQI8TS,0
ID_9HR5Q6,0
ID_PCYNYB,0
ID_BWJDEL,0
ID_W6ZF1A,1
ID_ZA51AK,1
ID_PEWU4B,1
ID_IX6Z1M,1
ID_PSXBSZ,1
ID_XLZX22,0
ID_GV83D5,0
ID_URF091,0
ID_FTV5UO,0
ID_GSFLFP,0
ID_NC5I9U,0
ID_TUBW0X,0
ID_FJ8ENJ,0
ID_MCWKH9,0
ID_VS15WJ,0
ID_PI2UAP,0
ID_I30FMT,0
ID_021LVF,0
ID_G3O3PD,0
ID_R4LJAK,0
ID_BVFP2Q,0
ID_JT1WQH,1
ID_64EOQQ,0
ID_3GSAW1,0
ID_PLHIRW,1
ID_N828KK,0
ID_7ZZCTI,1
ID_4CG6V3,0
ID_6YTPCU,0
ID_K2RMRH,0
ID_VUMSJW,0
ID_W8QHBJ,0
ID_VN7R6B,0
ID_F4J5EE,0
ID_K2SA1Y,0
ID_00CT09,0
ID_J20CU8,0
ID_PW7808,1
ID_7ND604,0
ID_BYBZ3Y,0
ID_E06KB4,0
ID_NUHV5W,0
ID_JDI4QB,0
ID_WQZLXN,0
ID_MSCZUE,0
ID_0ATJ2H,0
ID_LJ1KSL,0
ID_QIWYG9,0
ID_0R34LV,0
ID_ZANSBY,0
ID_D3IKZE,0
ID_XSWTW5,0
ID_5GQY0P,0
ID_QWUC5I,0
ID_52VLJF,0
ID_ZI7CQ1,0
ID_8GMKG3,0
ID_24WGQ2,0
ID_0DADNT,0
ID_6F2O74,0
ID_09GGH4,0
ID_C4IH6Z,1
ID_JKIMXB,0
ID_MSVH7O,0
ID_3O0E2A,1
ID_EEVMXB,0
ID_8TUPQA,0
ID_O5TUZQ,0
ID_3TZQ7K,0
ID_7T5F72,0
ID_2GBSRQ,0
ID_OEXQ8J,0
ID_QNE66X,1
ID_LLXUHX,0
ID_AZS6NA,1
ID_ENW71F,0
ID_SFPEC9,0
ID_0C7JFR,1
ID_AE8IS5,0
ID_NAW4CO,0
ID_BK5OSP,0
ID_IA5BZR,1
ID_8PNY2W,1
ID_UJRDIL,0
ID_UCGKX0,0
ID_10VHT4,0
ID_GB9RDA,1
ID_IN0BGJ,0
ID_FCSK0A,1
ID_B7AMEA,0
ID_6GWT4Z,0
ID_ESQOEZ,0
ID_3CH74Y,0
ID_00KYD0,1
ID_1TLRI5,0
ID_QTR5UH,0
ID_JP2X2B,0
ID_HZNDFQ,0
ID_84R8D3,0
ID_0M0AK2,0
ID_I2U57J,0
ID_MX2THO,0
ID_TOXWN5,0
ID_WK1Y3F,0
ID_ED8LI7,0
ID_CHVJW0,0
ID_499JGH,0
ID_TQZB90,0
ID_IBL26T,0
ID_85F5QZ,1
ID_5ENLXR,0
ID_8LW0N0,1
ID_32HCM2,0
ID_882SEI,0
ID_5SG7M9,0
ID_BBORY0,0
ID_V92P8U,0
ID_PXD3PS,0
ID_03VUYW,0
ID_DUO8JQ,0
ID_VUHG1U,0
ID_MU8E0E,0
ID_AWIHPN,0
ID_QTA27E,0
ID_UN7G57,0
ID_THJ056,0
ID_9BEHI9,1
ID_V3GJJY,0
ID_4VGXRJ,0
ID_6DTVMF,0
ID_LUVRUY,0
ID_7HAHXY,0
ID_5BWUU1,1
ID_V17ER1,0
ID_MU7AL8,0
ID_2FGDOS,0
ID_MICX0Y,0
ID_RZO98P,0
ID_RVK25Z,0
ID_UMBIYJ,0
ID_2KJIM6,1
ID_MHWH8Z,0
ID_4SWRJS,1
ID_ELZZSX,0
ID_16BOVX,0
ID_MWYNXV,0
ID_WIF796,0
ID_IE5HY6,0
ID_1UPO6M,0
ID_FWJ706,0
ID_5FDJQR,0
ID_5Z8ZIV,0
ID_X67YA3,0
ID_OMM228,1
ID_0SV1UN,1
ID_CTD4KK,0
ID_63B3NO,0
ID_7XF0W3,0
ID_W63ZNS,0
ID_8HK97V,0
ID_360ZU3,0
ID_D1V241,0
ID_UOK60I,0
ID_LC5RTF,0
ID_DP4NJ4,0
ID_3L02PU,0
ID_3Z25RV,0
ID_LU9872,1
ID_R0T5AN,0
ID_TR51QE,0
ID_1COCBP,0
ID_WOATLH,0
ID_L5CPXT,0
ID_NYXFSS,0
ID_1WU2PD,0
ID_MH3TYP,0
ID_DMYRUR,0
ID_N6RGWX,0
ID_B7BTBA,0
ID_0VZIL7,0
ID_6FV4ST,0
ID_O6YZIO,1
ID_5R4LSW,0
ID_921HUF,0
ID_3ENY36,0
ID_8SAUMJ,0
ID_0F14E5,0
ID_WYFNXZ,0
ID_A6GOUL,1
ID_EVSCLZ,0
ID_NBS7QG,0
ID_SEEG9A,0
ID_144T36,0
ID_YSB3RW,0
ID_333Q6N,0
ID_1BV6E3,0
ID_Q1MK5Y,0
ID_2JYFBL,0
ID_X0SMZE,0
ID_YV22PV,0
ID_MYJ135,0
ID_84WOXK,0
ID_9PNMSC,1
ID_2O1XQL,0
ID_KMTINN,0
ID_Q7MU79,0
ID_1CTTVO,0
ID_QVVRPW,0
ID_FZWW03,0
ID_SHKQ9C,0
ID_1WDKU9,1
ID_BXEL17,0
ID_H6OLS6,0
ID_2NBY8B,0
ID_RNQHWD,1
ID_7ZGPTN,0
ID_6R21Q4,0
ID_M0SRUE,0
ID_E1W6FD,0
ID_50N81A,0
ID_2DIJWV,0
ID_AMDC6K,0
ID_1UFV6O,0
ID_45GEBK,0
ID_KH1IU8,0
ID_8WV7HM,0
ID_4983YW,0
ID_G78TZ5,0
ID_YS6OAW,0
ID_IDVS5I,0
ID_7TZ60X,0
ID_GABP68,0
ID_380PD4,1
ID_T4CM0O,0
ID_WN5AB1,0
ID_J8QGY8,0
ID_22UMAW,0
ID_LXKOY8,0
ID_KXD8UO,0
ID_7DM7N3,0
ID_S9INYS,0
ID_XVYJDG,0
ID_3Y6VL6,0
ID_AW167Q,0
ID_S895SL,0
ID_QOYDCW,0
ID_HYRO9D,1
ID_0DAGAH,1
ID_9QKE03,0
ID_AT75IJ,0
ID_2UWJ91,0
ID_93TPDL,0
ID_XZO59H,0
ID_9JGBXB,0
ID_VUSY8T,1
ID_QJPG8O,0
